"","state","category","acreage","year"
"35066","new mexico","Misc Vegs & Fruits",0,2013
"35067","new mexico","Watermelons",703.654616,2013
"35068","new mexico","Onions",10619.535894,2013
"35069","new mexico","Cucumbers",0,2013
"35070","new mexico","Chick Peas",0,2013
"35071","new mexico","Lentils",0,2013
"35072","new mexico","Peas",0,2013
"35073","new mexico","Tomatoes",0,2013
"35074","new mexico","Caneberries",0,2013
"35075","new mexico","Hops",0,2013
"35076","new mexico","Herbs",201.933752,2013
"35077","new mexico","Clover/Wildflowers",0,2013
"35078","new mexico","Sod/Grass Seed",38.91895,2013
"35079","new mexico","Switchgrass",0,2013
"35080","new mexico","Fallow/Idle Cropland",416437.657668,2013
"35081","new mexico","Forest",0,2013
"35082","new mexico","Cherries",0,2013
"35083","new mexico","Peaches",0,2013
"35084","new mexico","Apples",57.377652,2013
"35085","new mexico","Grapes",2.446334,2013
"35086","new mexico","Christmas Trees",336.037334,2013
"35087","new mexico","Other Tree Crops",0,2013
"35088","new mexico","Citrus",0,2013
"35089","new mexico","Pecans",36945.20325,2013
"35090","new mexico","Almonds",0,2013
"35091","new mexico","Walnuts",0,2013
"35092","new mexico","Pears",0,2013
"35093","new mexico","Wetlands",0,2013
"35094","new mexico","Aquaculture",0,2013
"35095","new mexico","Open Water",85963.287184,2013
"35096","new mexico","Perennial Ice/Snow",507.503108,2013
"35097","new mexico","Developed/Open Space",519238.83938,2013
"35098","new mexico","Developed/Low Intensity",219043.411996,2013
"35099","new mexico","Developed/Med Intensity",63856.211614,2013
"35100","new mexico","Developed/High Intensity",10785.886606,2013
"35101","new mexico","Barren",646159.762362,2013
"35102","new mexico","Deciduous Forest",187608.24249,2013
"35103","new mexico","Evergreen Forest",13111385.717222,2013
"35104","new mexico","Mixed Forest",28710.620612,2013
"35105","new mexico","Shrubland",39008418.439018,2013
"35106","new mexico","Grassland Herbaceous",0,2013
"35107","new mexico","Pasture/Hay",0,2013
"35108","new mexico","Woody Wetlands",133188.653084,2013
"35109","new mexico","Herbaceous Wetlands",26126.402332,2013
"35110","new mexico","Pistachios",19.570672,2013
"35111","new mexico","Triticale",19347.16603,2013
"35112","new mexico","Carrots",406.98102,2013
"35113","new mexico","Asparagus",0,2013
"35114","new mexico","Garlic",0,2013
"35115","new mexico","Cantaloupes",0,2013
"35116","new mexico","Prunes",0,2013
"35117","new mexico","Olives",0,2013
"35118","new mexico","Oranges",0,2013
"35119","new mexico","Honeydew Melons",0,2013
"35120","new mexico","Broccoli",0,2013
"35121","new mexico","Peppers",10425.163538,2013
"35122","new mexico","Pomegranates",0,2013
"35123","new mexico","Nectarines",0,2013
"35124","new mexico","Greens",0,2013
"35125","new mexico","Plums",0,2013
"35126","new mexico","Strawberries",0,2013
"35127","new mexico","Squash",0,2013
"35128","new mexico","Apricots",0,2013
"35129","new mexico","Vetch",0,2013
"35130","new mexico","Dbl Crop WinWht/Corn",18272.558222,2013
"35131","new mexico","Dbl Crop Oats/Corn",110.974606,2013
"35132","new mexico","Lettuce",207.715996,2013
"35133","new mexico","Pumpkins",1234.509094,2013
"35134","new mexico","Dbl Crop Lettuce/Durum Wht",0,2013
"35135","new mexico","Dbl Crop Lettuce/Cantaloupe",0,2013
"35136","new mexico","Dbl Crop Lettuce/Cotton",0,2013
"35137","new mexico","Dbl Crop Lettuce/Barley",0,2013
"35138","new mexico","Dbl Crop Durum Wht/Sorghum",116.75685,2013
"35139","new mexico","Dbl Crop Barley/Sorghum",2242.398702,2013
"35140","new mexico","Dbl Crop WinWht/Sorghum",66187.79031,2013
"35141","new mexico","Dbl Crop Barley/Corn",1665.286272,2013
"35142","new mexico","Dbl Crop WinWht/Cotton",6074.469716,2013
"35143","new mexico","Dbl Crop Soybeans/Cotton",0,2013
"35144","new mexico","Dbl Crop Soybeans/Oats",0,2013
"35145","new mexico","Dbl Crop Corn/Soybeans",0,2013
"35146","new mexico","Blueberries",0,2013
"35147","new mexico","Cabbage",119.425578,2013
"35148","new mexico","Cauliflower",0,2013
"35149","new mexico","Celery",0,2013
"35150","new mexico","Radishes",0,2013
"35151","new mexico","Turnips",0,2013
"35152","new mexico","Eggplants",0,2013
"35153","new mexico","Gourds",0,2013
"35154","new mexico","Cranberries",0,2013
"35155","new mexico","Dbl Crop Barley/Soybeans",0,2013
"35156","new york","Corn",1241652.38928,2013
"35157","new york","Cotton",0,2013
"35158","new york","Rice",2.446334,2013
"35159","new york","Sorghum",1515.392716,2013
"35160","new york","Soybeans",258333.759976,2013
"35161","new york","Sunflower",511.950988,2013
"35162","new york","Peanuts",0,2013
"35163","new york","Tobacco",0,2013
"35164","new york","Sweet Corn",11466.412246,2013
"35165","new york","Pop or Orn Corn",7.116608,2013
"35166","new york","Mint",0,2013
"35167","new york","Barley",2976.076508,2013
"35168","new york","Durum Wheat",0,2013
"35169","new york","Spring Wheat",161.458044,2013
"35170","new york","Winter Wheat",106027.229076,2013
"35171","new york","Other Small Grains",0,2013
"35172","new york","Dbl Crop WinWht/Soybeans",214.832604,2013
"35173","new york","Rye",6057.345378,2013
"35174","new york","Oats",28530.036684,2013
"35175","new york","Millet",18.458702,2013
"35176","new york","Speltz",988.318936,2013
"35177","new york","Canola",0,2013
"35178","new york","Flaxseed",0,2013
"35179","new york","Safflower",0,2013
"35180","new york","Rape Seed",0,2013
"35181","new york","Mustard",6.67182,2013
"35182","new york","Alfalfa",471352.073724,2013
"35183","new york","Other Hay/Non Alfalfa",1294774.087302,2013
"35184","new york","Camelina",0,2013
"35185","new york","Buckwheat",377.625012,2013
"35186","new york","Sugarbeets",1288.328442,2013
"35187","new york","Dry Beans",27008.861724,2013
"35188","new york","Potatoes",13731.050348,2013
"35189","new york","Other Crops",1667.065424,2013
"35190","new york","Sugarcane",0,2013
"35191","new york","Sweet Potatoes",0,2013
"35192","new york","Misc Vegs & Fruits",80.506628,2013
"35193","new york","Watermelons",0,2013
"35194","new york","Onions",8744.087292,2013
"35195","new york","Cucumbers",885.795302,2013
"35196","new york","Chick Peas",0,2013
"35197","new york","Lentils",0,2013
"35198","new york","Peas",7098.81648,2013
"35199","new york","Tomatoes",121.427124,2013
"35200","new york","Caneberries",44.4788,2013
"35201","new york","Hops",6.894214,2013
"35202","new york","Herbs",83.175356,2013
"35203","new york","Clover/Wildflowers",5150.422646,2013
"35204","new york","Sod/Grass Seed",2503.711652,2013
"35205","new york","Switchgrass",0,2013
"35206","new york","Fallow/Idle Cropland",116202.644152,2013
"35207","new york","Forest",0,2013
"35208","new york","Cherries",604.244498,2013
"35209","new york","Peaches",223.728364,2013
"35210","new york","Apples",23218.600782,2013
"35211","new york","Grapes",21171.9088,2013
"35212","new york","Christmas Trees",1056.149106,2013
"35213","new york","Other Tree Crops",0,2013
"35214","new york","Citrus",0,2013
"35215","new york","Pecans",0,2013
"35216","new york","Almonds",0,2013
"35217","new york","Walnuts",0,2013
"35218","new york","Pears",80.729022,2013
"35219","new york","Wetlands",0,2013
"35220","new york","Aquaculture",0,2013
"35221","new york","Open Water",1046530.5655,2013
"35222","new york","Perennial Ice/Snow",0,2013
"35223","new york","Developed/Open Space",1535618.560724,2013
"35224","new york","Developed/Low Intensity",720078.190506,2013
"35225","new york","Developed/Med Intensity",388525.876304,2013
"35226","new york","Developed/High Intensity",189532.172984,2013
"35227","new york","Barren",46083.817498,2013
"35228","new york","Deciduous Forest",12961013.569334,2013
"35229","new york","Evergreen Forest",2585598.012376,2013
"35230","new york","Mixed Forest",1589150.575676,2013
"35231","new york","Shrubland",662152.337296,2013
"35232","new york","Grassland Herbaceous",0,2013
"35233","new york","Pasture/Hay",0,2013
"35234","new york","Woody Wetlands",1893435.161538,2013
"35235","new york","Herbaceous Wetlands",155929.773948,2013
"35236","new york","Pistachios",0,2013
"35237","new york","Triticale",1552.754908,2013
"35238","new york","Carrots",510.39423,2013
"35239","new york","Asparagus",232.624124,2013
"35240","new york","Garlic",27.132068,2013
"35241","new york","Cantaloupes",0,2013
"35242","new york","Prunes",0,2013
"35243","new york","Olives",0,2013
"35244","new york","Oranges",0,2013
"35245","new york","Honeydew Melons",0,2013
"35246","new york","Broccoli",67.607776,2013
"35247","new york","Peppers",83.620144,2013
"35248","new york","Pomegranates",0,2013
"35249","new york","Nectarines",40.475708,2013
"35250","new york","Greens",0,2013
"35251","new york","Plums",43.589224,2013
"35252","new york","Strawberries",134.325976,2013
"35253","new york","Squash",1957.289594,2013
"35254","new york","Apricots",4.670274,2013
"35255","new york","Vetch",0,2013
"35256","new york","Dbl Crop WinWht/Corn",669.183546,2013
"35257","new york","Dbl Crop Oats/Corn",34.47107,2013
"35258","new york","Lettuce",36.027828,2013
"35259","new york","Pumpkins",965.857142,2013
"35260","new york","Dbl Crop Lettuce/Durum Wht",0,2013
"35261","new york","Dbl Crop Lettuce/Cantaloupe",0,2013
"35262","new york","Dbl Crop Lettuce/Cotton",0,2013
"35263","new york","Dbl Crop Lettuce/Barley",0,2013
"35264","new york","Dbl Crop Durum Wht/Sorghum",0,2013
"35265","new york","Dbl Crop Barley/Sorghum",0,2013
"35266","new york","Dbl Crop WinWht/Sorghum",32.469524,2013
"35267","new york","Dbl Crop Barley/Corn",44.923588,2013
"35268","new york","Dbl Crop WinWht/Cotton",0,2013
"35269","new york","Dbl Crop Soybeans/Cotton",0,2013
"35270","new york","Dbl Crop Soybeans/Oats",6.894214,2013
"35271","new york","Dbl Crop Corn/Soybeans",46.70274,2013
"35272","new york","Blueberries",117.424032,2013
"35273","new york","Cabbage",8999.17321,2013
"35274","new york","Cauliflower",81.17381,2013
"35275","new york","Celery",78.060294,2013
"35276","new york","Radishes",5.782244,2013
"35277","new york","Turnips",48.92668,2013
"35278","new york","Eggplants",0,2013
"35279","new york","Gourds",0,2013
"35280","new york","Cranberries",0,2013
"35281","new york","Dbl Crop Barley/Soybeans",8.450972,2013
"35282","north carolina","Corn",1115327.704612,2013
"35283","north carolina","Cotton",553013.81616,2013
"35284","north carolina","Rice",0,2013
"35285","north carolina","Sorghum",53081.444708,2013
"35286","north carolina","Soybeans",971814.187684,2013
"35287","north carolina","Sunflower",182.807868,2013
"35288","north carolina","Peanuts",60067.50743,2013
"35289","north carolina","Tobacco",94716.715024,2013
"35290","north carolina","Sweet Corn",930.274102,2013
"35291","north carolina","Pop or Orn Corn",28.244038,2013
"35292","north carolina","Mint",0,2013
"35293","north carolina","Barley",1077.276536,2013
"35294","north carolina","Durum Wheat",0,2013
"35295","north carolina","Spring Wheat",0,2013
"35296","north carolina","Winter Wheat",85572.985714,2013
"35297","north carolina","Other Small Grains",0,2013
"35298","north carolina","Dbl Crop WinWht/Soybeans",929945.403668,2013
"35299","north carolina","Rye",3209.590208,2013
"35300","north carolina","Oats",4382.27377,2013
"35301","north carolina","Millet",5130.407186,2013
"35302","north carolina","Speltz",0,2013
"35303","north carolina","Canola",3.780698,2013
"35304","north carolina","Flaxseed",32.24713,2013
"35305","north carolina","Safflower",0,2013
"35306","north carolina","Rape Seed",496.383408,2013
"35307","north carolina","Mustard",0,2013
"35308","north carolina","Alfalfa",991.654846,2013
"35309","north carolina","Other Hay/Non Alfalfa",1272220.889368,2013
"35310","north carolina","Camelina",0,2013
"35311","north carolina","Buckwheat",0,2013
"35312","north carolina","Sugarbeets",0,2013
"35313","north carolina","Dry Beans",199.709812,2013
"35314","north carolina","Potatoes",1697.311008,2013
"35315","north carolina","Other Crops",9445.07318,2013
"35316","north carolina","Sugarcane",0,2013
"35317","north carolina","Sweet Potatoes",20316.136688,2013
"35318","north carolina","Misc Vegs & Fruits",0,2013
"35319","north carolina","Watermelons",788.164336,2013
"35320","north carolina","Onions",3.558304,2013
"35321","north carolina","Cucumbers",515.064504,2013
"35322","north carolina","Chick Peas",0,2013
"35323","north carolina","Lentils",0,2013
"35324","north carolina","Peas",65.828624,2013
"35325","north carolina","Tomatoes",1528.95875,2013
"35326","north carolina","Caneberries",243.52143,2013
"35327","north carolina","Hops",0,2013
"35328","north carolina","Herbs",5935.473466,2013
"35329","north carolina","Clover/Wildflowers",80.06184,2013
"35330","north carolina","Sod/Grass Seed",66872.541436,2013
"35331","north carolina","Switchgrass",227.509062,2013
"35332","north carolina","Fallow/Idle Cropland",888247.863032,2013
"35333","north carolina","Forest",0,2013
"35334","north carolina","Cherries",0,2013
"35335","north carolina","Peaches",1177.131442,2013
"35336","north carolina","Apples",13409.023836,2013
"35337","north carolina","Grapes",457.464458,2013
"35338","north carolina","Christmas Trees",11254.915552,2013
"35339","north carolina","Other Tree Crops",0,2013
"35340","north carolina","Citrus",0,2013
"35341","north carolina","Pecans",85.844084,2013
"35342","north carolina","Almonds",0,2013
"35343","north carolina","Walnuts",0,2013
"35344","north carolina","Pears",0,2013
"35345","north carolina","Wetlands",0,2013
"35346","north carolina","Aquaculture",988.54133,2013
"35347","north carolina","Open Water",515132.111776,2013
"35348","north carolina","Perennial Ice/Snow",0,2013
"35349","north carolina","Developed/Open Space",2064378.754426,2013
"35350","north carolina","Developed/Low Intensity",767746.565254,2013
"35351","north carolina","Developed/Med Intensity",234249.156958,2013
"35352","north carolina","Developed/High Intensity",84757.911704,2013
"35353","north carolina","Barren",68384.598242,2013
"35354","north carolina","Deciduous Forest",9418602.73415,2013
"35355","north carolina","Evergreen Forest",4725602.736078,2013
"35356","north carolina","Mixed Forest",226385.749906,2013
"35357","north carolina","Shrubland",1273297.721116,2013
"35358","north carolina","Grassland Herbaceous",0,2013
"35359","north carolina","Pasture/Hay",0,2013
"35360","north carolina","Woody Wetlands",3916491.998794,2013
"35361","north carolina","Herbaceous Wetlands",302500.763588,2013
"35362","north carolina","Pistachios",0,2013
"35363","north carolina","Triticale",278.437288,2013
"35364","north carolina","Carrots",0,2013
"35365","north carolina","Asparagus",64.939048,2013
"35366","north carolina","Garlic",0,2013
"35367","north carolina","Cantaloupes",62.492714,2013
"35368","north carolina","Prunes",0,2013
"35369","north carolina","Olives",0,2013
"35370","north carolina","Oranges",0,2013
"35371","north carolina","Honeydew Melons",0,2013
"35372","north carolina","Broccoli",0,2013
"35373","north carolina","Peppers",541.52939,2013
"35374","north carolina","Pomegranates",0,2013
"35375","north carolina","Nectarines",3.33591,2013
"35376","north carolina","Greens",573.109338,2013
"35377","north carolina","Plums",0,2013
"35378","north carolina","Strawberries",2015.556822,2013
"35379","north carolina","Squash",297.118384,2013
"35380","north carolina","Apricots",0,2013
"35381","north carolina","Vetch",0,2013
"35382","north carolina","Dbl Crop WinWht/Corn",5893.218606,2013
"35383","north carolina","Dbl Crop Oats/Corn",319.357784,2013
"35384","north carolina","Lettuce",0,2013
"35385","north carolina","Pumpkins",595.348738,2013
"35386","north carolina","Dbl Crop Lettuce/Durum Wht",0,2013
"35387","north carolina","Dbl Crop Lettuce/Cantaloupe",0,2013
"35388","north carolina","Dbl Crop Lettuce/Cotton",0,2013
"35389","north carolina","Dbl Crop Lettuce/Barley",0,2013
"35390","north carolina","Dbl Crop Durum Wht/Sorghum",0,2013
"35391","north carolina","Dbl Crop Barley/Sorghum",138.106674,2013
"35392","north carolina","Dbl Crop WinWht/Sorghum",11874.72763,2013
"35393","north carolina","Dbl Crop Barley/Corn",3920.80622,2013
"35394","north carolina","Dbl Crop WinWht/Cotton",1916.369098,2013
"35395","north carolina","Dbl Crop Soybeans/Cotton",289.779382,2013
"35396","north carolina","Dbl Crop Soybeans/Oats",3306.331598,2013
"35397","north carolina","Dbl Crop Corn/Soybeans",4.892668,2013
"35398","north carolina","Blueberries",2308.227326,2013
"35399","north carolina","Cabbage",56.265682,2013
"35400","north carolina","Cauliflower",0,2013
"35401","north carolina","Celery",0,2013
"35402","north carolina","Radishes",0,2013
"35403","north carolina","Turnips",0,2013
"35404","north carolina","Eggplants",0,2013
"35405","north carolina","Gourds",0,2013
"35406","north carolina","Cranberries",0,2013
"35407","north carolina","Dbl Crop Barley/Soybeans",5905.67267,2013
"35408","north dakota","Corn",3803329.703016,2013
"35409","north dakota","Cotton",0,2013
"35410","north dakota","Rice",0,2013
